,run,epoch,loss ,accuracy,epoch_duration,run_duration,lr,batch_size,shuffle,num_workers
548,3,38,1.1290077954530715,0.61945,5.878876686096191,228.18589234352112,0.01,1000,True,4
549,3,38,1.1290077954530715,0.61945,5.878876686096191,228.18589234352112,0.01,1000,True,4
550,3,38,1.1290077954530715,0.61945,5.878876686096191,228.18589234352112,0.01,1000,True,4
551,3,38,1.1290077954530715,0.61945,5.878876686096191,228.18589234352112,0.01,1000,True,4
552,3,39,1.1377789586782456,0.616575,5.894361972808838,234.39569115638733,0.01,1000,True,4
553,3,39,1.1377789586782456,0.616575,5.894361972808838,234.39569115638733,0.01,1000,True,4
554,3,39,1.1377789586782456,0.616575,5.894361972808838,234.39569115638733,0.01,1000,True,4
555,3,39,1.1377789586782456,0.616575,5.894361972808838,234.39569115638733,0.01,1000,True,4
556,3,40,1.1289883077144622,0.620275,5.798359155654907,240.45215916633606,0.01,1000,True,4
557,3,40,1.1289883077144622,0.620275,5.798359155654907,240.45215916633606,0.01,1000,True,4
558,3,40,1.1289883077144622,0.620275,5.798359155654907,240.45215916633606,0.01,1000,True,4
559,3,40,1.1289883077144622,0.620275,5.798359155654907,240.45215916633606,0.01,1000,True,4
560,3,41,1.1356018960475922,0.618575,5.709372520446777,246.43677258491516,0.01,1000,True,4
561,3,41,1.1356018960475922,0.618575,5.709372520446777,246.43677258491516,0.01,1000,True,4
562,3,41,1.1356018960475922,0.618575,5.709372520446777,246.43677258491516,0.01,1000,True,4
563,3,41,1.1356018960475922,0.618575,5.709372520446777,246.43677258491516,0.01,1000,True,4
564,3,42,1.1353557735681534,0.61555,5.9388909339904785,252.6306552886963,0.01,1000,True,4
565,3,42,1.1353557735681534,0.61555,5.9388909339904785,252.6306552886963,0.01,1000,True,4
566,3,42,1.1353557735681534,0.61555,5.9388909339904785,252.6306552886963,0.01,1000,True,4
567,3,42,1.1353557735681534,0.61555,5.9388909339904785,252.6306552886963,0.01,1000,True,4
568,3,43,1.111944890022278,0.626175,5.909411668777466,258.8228781223297,0.01,1000,True,4
569,3,43,1.111944890022278,0.626175,5.909411668777466,258.8228781223297,0.01,1000,True,4
570,3,43,1.111944890022278,0.626175,5.909411668777466,258.8228781223297,0.01,1000,True,4
571,3,43,1.111944890022278,0.626175,5.909411668777466,258.8228781223297,0.01,1000,True,4
572,3,44,1.1368199676275252,0.616425,5.730396747589111,264.7932119369507,0.01,1000,True,4
573,3,44,1.1368199676275252,0.616425,5.730396747589111,264.7932119369507,0.01,1000,True,4
574,3,44,1.1368199676275252,0.616425,5.730396747589111,264.7932119369507,0.01,1000,True,4
575,3,44,1.1368199676275252,0.616425,5.730396747589111,264.7932119369507,0.01,1000,True,4
576,3,45,1.1404351383447646,0.615725,5.951648712158203,270.9946837425232,0.01,1000,True,4
577,3,45,1.1404351383447646,0.615725,5.951648712158203,270.9946837425232,0.01,1000,True,4
578,3,45,1.1404351383447646,0.615725,5.951648712158203,270.9946837425232,0.01,1000,True,4
579,3,45,1.1404351383447646,0.615725,5.951648712158203,270.9946837425232,0.01,1000,True,4
580,3,46,1.1293387949466704,0.62295,5.796205997467041,277.06783413887024,0.01,1000,True,4
581,3,46,1.1293387949466704,0.62295,5.796205997467041,277.06783413887024,0.01,1000,True,4
582,3,46,1.1293387949466704,0.62295,5.796205997467041,277.06783413887024,0.01,1000,True,4
583,3,46,1.1293387949466704,0.62295,5.796205997467041,277.06783413887024,0.01,1000,True,4
584,3,47,1.1095834523439407,0.63115,5.661437749862671,283.10308265686035,0.01,1000,True,4
585,3,47,1.1095834523439407,0.63115,5.661437749862671,283.10308265686035,0.01,1000,True,4
586,3,47,1.1095834523439407,0.63115,5.661437749862671,283.10308265686035,0.01,1000,True,4
587,3,47,1.1095834523439407,0.63115,5.661437749862671,283.10308265686035,0.01,1000,True,4
588,3,48,1.108564904332161,0.6284,5.7219557762146,289.111750125885,0.01,1000,True,4
589,3,48,1.108564904332161,0.6284,5.7219557762146,289.111750125885,0.01,1000,True,4
590,3,48,1.108564904332161,0.6284,5.7219557762146,289.111750125885,0.01,1000,True,4
591,3,48,1.108564904332161,0.6284,5.7219557762146,289.111750125885,0.01,1000,True,4
592,3,49,1.1137464016675949,0.627075,5.825550317764282,295.21242237091064,0.01,1000,True,4
593,3,49,1.1137464016675949,0.627075,5.825550317764282,295.21242237091064,0.01,1000,True,4
594,3,49,1.1137464016675949,0.627075,5.825550317764282,295.21242237091064,0.01,1000,True,4
595,3,49,1.1137464016675949,0.627075,5.825550317764282,295.21242237091064,0.01,1000,True,4
596,3,50,1.1279418289661407,0.6212,5.866455078125,301.3434867858887,0.01,1000,True,4
597,3,50,1.1279418289661407,0.6212,5.866455078125,301.3434867858887,0.01,1000,True,4
598,3,50,1.1279418289661407,0.6212,5.866455078125,301.3434867858887,0.01,1000,True,4
599,3,50,1.1279418289661407,0.6212,5.866455078125,301.3434867858887,0.01,1000,True,4
600,4,1,2.1677805334329605,0.16985,8.18998646736145,9.699797630310059,0.01,1000,False,1
601,4,1,2.1677805334329605,0.16985,8.18998646736145,9.699797630310059,0.01,1000,False,1
602,4,1,2.1677805334329605,0.16985,8.18998646736145,9.699797630310059,0.01,1000,False,1
603,4,1,2.1677805334329605,0.16985,8.18998646736145,9.699797630310059,0.01,1000,False,1
604,4,2,1.8625964492559433,0.261625,8.16928219795227,18.016225576400757,0.01,1000,False,1
605,4,2,1.8625964492559433,0.261625,8.16928219795227,18.016225576400757,0.01,1000,False,1
606,4,2,1.8625964492559433,0.261625,8.16928219795227,18.016225576400757,0.01,1000,False,1
607,4,2,1.8625964492559433,0.261625,8.16928219795227,18.016225576400757,0.01,1000,False,1
608,4,3,1.7271048843860626,0.312275,8.006705284118652,26.237393379211426,0.01,1000,False,1
609,4,3,1.7271048843860626,0.312275,8.006705284118652,26.237393379211426,0.01,1000,False,1
610,4,3,1.7271048843860626,0.312275,8.006705284118652,26.237393379211426,0.01,1000,False,1
611,4,3,1.7271048843860626,0.312275,8.006705284118652,26.237393379211426,0.01,1000,False,1
612,4,4,1.6711079865694045,0.3523,8.003546476364136,34.4524884223938,0.01,1000,False,1
613,4,4,1.6711079865694045,0.3523,8.003546476364136,34.4524884223938,0.01,1000,False,1
614,4,4,1.6711079865694045,0.3523,8.003546476364136,34.4524884223938,0.01,1000,False,1
615,4,4,1.6711079865694045,0.3523,8.003546476364136,34.4524884223938,0.01,1000,False,1
616,4,5,1.6165161907672883,0.390025,7.891179800033569,42.47358512878418,0.01,1000,False,1
617,4,5,1.6165161907672883,0.390025,7.891179800033569,42.47358512878418,0.01,1000,False,1
618,4,5,1.6165161907672883,0.390025,7.891179800033569,42.47358512878418,0.01,1000,False,1
619,4,5,1.6165161907672883,0.390025,7.891179800033569,42.47358512878418,0.01,1000,False,1
620,4,6,1.5561241179704666,0.41595,8.064344882965088,50.75564908981323,0.01,1000,False,1
621,4,6,1.5561241179704666,0.41595,8.064344882965088,50.75564908981323,0.01,1000,False,1
622,4,6,1.5561241179704666,0.41595,8.064344882965088,50.75564908981323,0.01,1000,False,1
623,4,6,1.5561241179704666,0.41595,8.064344882965088,50.75564908981323,0.01,1000,False,1
624,4,7,1.532009306550026,0.427675,8.044265270233154,59.055986642837524,0.01,1000,False,1
625,4,7,1.532009306550026,0.427675,8.044265270233154,59.055986642837524,0.01,1000,False,1
626,4,7,1.532009306550026,0.427675,8.044265270233154,59.055986642837524,0.01,1000,False,1
627,4,7,1.532009306550026,0.427675,8.044265270233154,59.055986642837524,0.01,1000,False,1
628,4,8,1.497897431254387,0.450575,8.21125316619873,67.41879725456238,0.01,1000,False,1
629,4,8,1.497897431254387,0.450575,8.21125316619873,67.41879725456238,0.01,1000,False,1
630,4,8,1.497897431254387,0.450575,8.21125316619873,67.41879725456238,0.01,1000,False,1
631,4,8,1.497897431254387,0.450575,8.21125316619873,67.41879725456238,0.01,1000,False,1
632,4,9,1.4500510424375535,0.470725,8.065941572189331,75.70874094963074,0.01,1000,False,1
633,4,9,1.4500510424375535,0.470725,8.065941572189331,75.70874094963074,0.01,1000,False,1
634,4,9,1.4500510424375535,0.470725,8.065941572189331,75.70874094963074,0.01,1000,False,1
635,4,9,1.4500510424375535,0.470725,8.065941572189331,75.70874094963074,0.01,1000,False,1
636,4,10,1.4209355503320693,0.48675,8.192652463912964,84.09534692764282,0.01,1000,False,1
637,4,10,1.4209355503320693,0.48675,8.192652463912964,84.09534692764282,0.01,1000,False,1
638,4,10,1.4209355503320693,0.48675,8.192652463912964,84.09534692764282,0.01,1000,False,1
639,4,10,1.4209355503320693,0.48675,8.192652463912964,84.09534692764282,0.01,1000,False,1
640,4,11,1.407005462050438,0.4941,7.996370315551758,92.22887325286865,0.01,1000,False,1
641,4,11,1.407005462050438,0.4941,7.996370315551758,92.22887325286865,0.01,1000,False,1
642,4,11,1.407005462050438,0.4941,7.996370315551758,92.22887325286865,0.01,1000,False,1
643,4,11,1.407005462050438,0.4941,7.996370315551758,92.22887325286865,0.01,1000,False,1
644,4,12,1.3885618031024933,0.506475,8.035717487335205,100.40742087364197,0.01,1000,False,1
645,4,12,1.3885618031024933,0.506475,8.035717487335205,100.40742087364197,0.01,1000,False,1
646,4,12,1.3885618031024933,0.506475,8.035717487335205,100.40742087364197,0.01,1000,False,1
647,4,12,1.3885618031024933,0.506475,8.035717487335205,100.40742087364197,0.01,1000,False,1
648,4,13,1.3550801306962967,0.51885,7.940483331680298,108.48688769340515,0.01,1000,False,1
649,4,13,1.3550801306962967,0.51885,7.940483331680298,108.48688769340515,0.01,1000,False,1
650,4,13,1.3550801306962967,0.51885,7.940483331680298,108.48688769340515,0.01,1000,False,1
651,4,13,1.3550801306962967,0.51885,7.940483331680298,108.48688769340515,0.01,1000,False,1
652,4,14,1.3429503440856934,0.527075,8.1797776222229,116.95113778114319,0.01,1000,False,1
653,4,14,1.3429503440856934,0.527075,8.1797776222229,116.95113778114319,0.01,1000,False,1
654,4,14,1.3429503440856934,0.527075,8.1797776222229,116.95113778114319,0.01,1000,False,1
655,4,14,1.3429503440856934,0.527075,8.1797776222229,116.95113778114319,0.01,1000,False,1
656,4,15,1.3348724365234375,0.533925,7.953545570373535,125.16096425056458,0.01,1000,False,1
657,4,15,1.3348724365234375,0.533925,7.953545570373535,125.16096425056458,0.01,1000,False,1
658,4,15,1.3348724365234375,0.533925,7.953545570373535,125.16096425056458,0.01,1000,False,1
659,4,15,1.3348724365234375,0.533925,7.953545570373535,125.16096425056458,0.01,1000,False,1
660,4,16,1.3190760135650634,0.536625,8.104462385177612,133.46212363243103,0.01,1000,False,1
661,4,16,1.3190760135650634,0.536625,8.104462385177612,133.46212363243103,0.01,1000,False,1
662,4,16,1.3190760135650634,0.536625,8.104462385177612,133.46212363243103,0.01,1000,False,1
663,4,16,1.3190760135650634,0.536625,8.104462385177612,133.46212363243103,0.01,1000,False,1
664,4,17,1.2948894023895263,0.548225,8.018113851547241,141.75274920463562,0.01,1000,False,1
665,4,17,1.2948894023895263,0.548225,8.018113851547241,141.75274920463562,0.01,1000,False,1
666,4,17,1.2948894023895263,0.548225,8.018113851547241,141.75274920463562,0.01,1000,False,1
667,4,17,1.2948894023895263,0.548225,8.018113851547241,141.75274920463562,0.01,1000,False,1
668,4,18,1.2839881420135497,0.5534,8.078301906585693,150.1064429283142,0.01,1000,False,1
669,4,18,1.2839881420135497,0.5534,8.078301906585693,150.1064429283142,0.01,1000,False,1
670,4,18,1.2839881420135497,0.5534,8.078301906585693,150.1064429283142,0.01,1000,False,1
671,4,18,1.2839881420135497,0.5534,8.078301906585693,150.1064429283142,0.01,1000,False,1
672,4,19,1.302555686235428,0.548575,7.983527898788452,158.37567448616028,0.01,1000,False,1
673,4,19,1.302555686235428,0.548575,7.983527898788452,158.37567448616028,0.01,1000,False,1
674,4,19,1.302555686235428,0.548575,7.983527898788452,158.37567448616028,0.01,1000,False,1
675,4,19,1.302555686235428,0.548575,7.983527898788452,158.37567448616028,0.01,1000,False,1
676,4,20,1.2963370561599732,0.55065,7.903957366943359,166.56969356536865,0.01,1000,False,1
677,4,20,1.2963370561599732,0.55065,7.903957366943359,166.56969356536865,0.01,1000,False,1
678,4,20,1.2963370561599732,0.55065,7.903957366943359,166.56969356536865,0.01,1000,False,1
679,4,20,1.2963370561599732,0.55065,7.903957366943359,166.56969356536865,0.01,1000,False,1
680,4,21,1.2567746192216873,0.56715,7.9109532833099365,174.74814295768738,0.01,1000,False,1
681,4,21,1.2567746192216873,0.56715,7.9109532833099365,174.74814295768738,0.01,1000,False,1
682,4,21,1.2567746192216873,0.56715,7.9109532833099365,174.74814295768738,0.01,1000,False,1
683,4,21,1.2567746192216873,0.56715,7.9109532833099365,174.74814295768738,0.01,1000,False,1
684,4,22,1.250241395831108,0.5688,7.997723579406738,183.01566123962402,0.01,1000,False,1
685,4,22,1.250241395831108,0.5688,7.997723579406738,183.01566123962402,0.01,1000,False,1
686,4,22,1.250241395831108,0.5688,7.997723579406738,183.01566123962402,0.01,1000,False,1
687,4,22,1.250241395831108,0.5688,7.997723579406738,183.01566123962402,0.01,1000,False,1
688,4,23,1.252867615222931,0.568625,8.016227960586548,191.3102571964264,0.01,1000,False,1
689,4,23,1.252867615222931,0.568625,8.016227960586548,191.3102571964264,0.01,1000,False,1
690,4,23,1.252867615222931,0.568625,8.016227960586548,191.3102571964264,0.01,1000,False,1
691,4,23,1.252867615222931,0.568625,8.016227960586548,191.3102571964264,0.01,1000,False,1
692,4,24,1.2216171205043793,0.5786,7.949518918991089,199.53570652008057,0.01,1000,False,1
693,4,24,1.2216171205043793,0.5786,7.949518918991089,199.53570652008057,0.01,1000,False,1
694,4,24,1.2216171205043793,0.5786,7.949518918991089,199.53570652008057,0.01,1000,False,1
695,4,24,1.2216171205043793,0.5786,7.949518918991089,199.53570652008057,0.01,1000,False,1
696,4,25,1.228378450870514,0.57425,8.045173645019531,207.82550716400146,0.01,1000,False,1
697,4,25,1.228378450870514,0.57425,8.045173645019531,207.82550716400146,0.01,1000,False,1
698,4,25,1.228378450870514,0.57425,8.045173645019531,207.82550716400146,0.01,1000,False,1
699,4,25,1.228378450870514,0.57425,8.045173645019531,207.82550716400146,0.01,1000,False,1
700,4,26,1.2233304679393768,0.58175,8.13893723487854,216.23262858390808,0.01,1000,False,1
701,4,26,1.2233304679393768,0.58175,8.13893723487854,216.23262858390808,0.01,1000,False,1
702,4,26,1.2233304679393768,0.58175,8.13893723487854,216.23262858390808,0.01,1000,False,1
703,4,26,1.2233304679393768,0.58175,8.13893723487854,216.23262858390808,0.01,1000,False,1
704,4,27,1.2230426371097565,0.580525,7.918290138244629,224.41183805465698,0.01,1000,False,1
705,4,27,1.2230426371097565,0.580525,7.918290138244629,224.41183805465698,0.01,1000,False,1
706,4,27,1.2230426371097565,0.580525,7.918290138244629,224.41183805465698,0.01,1000,False,1
707,4,27,1.2230426371097565,0.580525,7.918290138244629,224.41183805465698,0.01,1000,False,1
708,4,28,1.2225834637880326,0.5823,7.967604875564575,232.64985585212708,0.01,1000,False,1
709,4,28,1.2225834637880326,0.5823,7.967604875564575,232.64985585212708,0.01,1000,False,1
710,4,28,1.2225834637880326,0.5823,7.967604875564575,232.64985585212708,0.01,1000,False,1
711,4,28,1.2225834637880326,0.5823,7.967604875564575,232.64985585212708,0.01,1000,False,1
712,4,29,1.2105102628469466,0.582775,8.055813074111938,240.9808316230774,0.01,1000,False,1
713,4,29,1.2105102628469466,0.582775,8.055813074111938,240.9808316230774,0.01,1000,False,1
714,4,29,1.2105102628469466,0.582775,8.055813074111938,240.9808316230774,0.01,1000,False,1
715,4,29,1.2105102628469466,0.582775,8.055813074111938,240.9808316230774,0.01,1000,False,1
716,4,30,1.1849724769592285,0.598725,8.090164184570312,249.33872866630554,0.01,1000,False,1
717,4,30,1.1849724769592285,0.598725,8.090164184570312,249.33872866630554,0.01,1000,False,1
718,4,30,1.1849724769592285,0.598725,8.090164184570312,249.33872866630554,0.01,1000,False,1
719,4,30,1.1849724769592285,0.598725,8.090164184570312,249.33872866630554,0.01,1000,False,1
720,4,31,1.1926490515470505,0.59505,8.025678396224976,257.5915892124176,0.01,1000,False,1
721,4,31,1.1926490515470505,0.59505,8.025678396224976,257.5915892124176,0.01,1000,False,1
722,4,31,1.1926490515470505,0.59505,8.025678396224976,257.5915892124176,0.01,1000,False,1
723,4,31,1.1926490515470505,0.59505,8.025678396224976,257.5915892124176,0.01,1000,False,1
724,4,32,1.1940507501363755,0.593175,8.069409370422363,265.8151218891144,0.01,1000,False,1
725,4,32,1.1940507501363755,0.593175,8.069409370422363,265.8151218891144,0.01,1000,False,1
726,4,32,1.1940507501363755,0.593175,8.069409370422363,265.8151218891144,0.01,1000,False,1
727,4,32,1.1940507501363755,0.593175,8.069409370422363,265.8151218891144,0.01,1000,False,1
728,4,33,1.1776544600725174,0.599525,8.14584732055664,274.2319459915161,0.01,1000,False,1
729,4,33,1.1776544600725174,0.599525,8.14584732055664,274.2319459915161,0.01,1000,False,1
730,4,33,1.1776544600725174,0.599525,8.14584732055664,274.2319459915161,0.01,1000,False,1
731,4,33,1.1776544600725174,0.599525,8.14584732055664,274.2319459915161,0.01,1000,False,1
732,4,34,1.1867202550172806,0.596975,8.002456188201904,282.4932391643524,0.01,1000,False,1
733,4,34,1.1867202550172806,0.596975,8.002456188201904,282.4932391643524,0.01,1000,False,1
734,4,34,1.1867202550172806,0.596975,8.002456188201904,282.4932391643524,0.01,1000,False,1
735,4,34,1.1867202550172806,0.596975,8.002456188201904,282.4932391643524,0.01,1000,False,1
736,4,35,1.1705890357494355,0.6047,7.969664573669434,290.7554886341095,0.01,1000,False,1
737,4,35,1.1705890357494355,0.6047,7.969664573669434,290.7554886341095,0.01,1000,False,1
738,4,35,1.1705890357494355,0.6047,7.969664573669434,290.7554886341095,0.01,1000,False,1
739,4,35,1.1705890357494355,0.6047,7.969664573669434,290.7554886341095,0.01,1000,False,1
740,4,36,1.1635098099708556,0.605825,7.869407653808594,298.90978741645813,0.01,1000,False,1
741,4,36,1.1635098099708556,0.605825,7.869407653808594,298.90978741645813,0.01,1000,False,1
742,4,36,1.1635098099708556,0.605825,7.869407653808594,298.90978741645813,0.01,1000,False,1
743,4,36,1.1635098099708556,0.605825,7.869407653808594,298.90978741645813,0.01,1000,False,1
744,4,37,1.1532812476158143,0.607575,7.996433258056641,307.0452678203583,0.01,1000,False,1
745,4,37,1.1532812476158143,0.607575,7.996433258056641,307.0452678203583,0.01,1000,False,1
746,4,37,1.1532812476158143,0.607575,7.996433258056641,307.0452678203583,0.01,1000,False,1
747,4,37,1.1532812476158143,0.607575,7.996433258056641,307.0452678203583,0.01,1000,False,1
748,4,38,1.166785728931427,0.603225,8.052819013595581,315.33960151672363,0.01,1000,False,1
749,4,38,1.166785728931427,0.603225,8.052819013595581,315.33960151672363,0.01,1000,False,1
750,4,38,1.166785728931427,0.603225,8.052819013595581,315.33960151672363,0.01,1000,False,1
751,4,38,1.166785728931427,0.603225,8.052819013595581,315.33960151672363,0.01,1000,False,1
752,4,39,1.1802530646324159,0.605575,8.08989667892456,323.7020251750946,0.01,1000,False,1
753,4,39,1.1802530646324159,0.605575,8.08989667892456,323.7020251750946,0.01,1000,False,1
754,4,39,1.1802530646324159,0.605575,8.08989667892456,323.7020251750946,0.01,1000,False,1
755,4,39,1.1802530646324159,0.605575,8.08989667892456,323.7020251750946,0.01,1000,False,1
756,4,40,1.174390622973442,0.60755,8.047470331192017,332.01053643226624,0.01,1000,False,1
757,4,40,1.174390622973442,0.60755,8.047470331192017,332.01053643226624,0.01,1000,False,1
758,4,40,1.174390622973442,0.60755,8.047470331192017,332.01053643226624,0.01,1000,False,1
759,4,40,1.174390622973442,0.60755,8.047470331192017,332.01053643226624,0.01,1000,False,1
760,4,41,1.1677090048789978,0.609775,8.070218563079834,340.34941363334656,0.01,1000,False,1
761,4,41,1.1677090048789978,0.609775,8.070218563079834,340.34941363334656,0.01,1000,False,1
762,4,41,1.1677090048789978,0.609775,8.070218563079834,340.34941363334656,0.01,1000,False,1
763,4,41,1.1677090048789978,0.609775,8.070218563079834,340.34941363334656,0.01,1000,False,1
764,4,42,1.1649001270532608,0.609525,8.0991051197052,348.73480701446533,0.01,1000,False,1
765,4,42,1.1649001270532608,0.609525,8.0991051197052,348.73480701446533,0.01,1000,False,1
766,4,42,1.1649001270532608,0.609525,8.0991051197052,348.73480701446533,0.01,1000,False,1
767,4,42,1.1649001270532608,0.609525,8.0991051197052,348.73480701446533,0.01,1000,False,1
768,4,43,1.1661177843809127,0.605025,8.010611057281494,357.0291893482208,0.01,1000,False,1
769,4,43,1.1661177843809127,0.605025,8.010611057281494,357.0291893482208,0.01,1000,False,1
770,4,43,1.1661177843809127,0.605025,8.010611057281494,357.0291893482208,0.01,1000,False,1
771,4,43,1.1661177843809127,0.605025,8.010611057281494,357.0291893482208,0.01,1000,False,1
772,4,44,1.1636922657489777,0.6129,8.354576110839844,365.5238039493561,0.01,1000,False,1
773,4,44,1.1636922657489777,0.6129,8.354576110839844,365.5238039493561,0.01,1000,False,1
774,4,44,1.1636922657489777,0.6129,8.354576110839844,365.5238039493561,0.01,1000,False,1
775,4,44,1.1636922657489777,0.6129,8.354576110839844,365.5238039493561,0.01,1000,False,1
776,4,45,1.1644706636667252,0.60685,8.219767332077026,374.02403497695923,0.01,1000,False,1
777,4,45,1.1644706636667252,0.60685,8.219767332077026,374.02403497695923,0.01,1000,False,1
778,4,45,1.1644706636667252,0.60685,8.219767332077026,374.02403497695923,0.01,1000,False,1
779,4,45,1.1644706636667252,0.60685,8.219767332077026,374.02403497695923,0.01,1000,False,1
780,4,46,1.1652505099773407,0.61415,8.057064294815063,382.3778541088104,0.01,1000,False,1
781,4,46,1.1652505099773407,0.61415,8.057064294815063,382.3778541088104,0.01,1000,False,1
782,4,46,1.1652505099773407,0.61415,8.057064294815063,382.3778541088104,0.01,1000,False,1
783,4,46,1.1652505099773407,0.61415,8.057064294815063,382.3778541088104,0.01,1000,False,1
784,4,47,1.1469863772392273,0.61525,8.086135625839233,390.7421290874481,0.01,1000,False,1
785,4,47,1.1469863772392273,0.61525,8.086135625839233,390.7421290874481,0.01,1000,False,1
786,4,47,1.1469863772392273,0.61525,8.086135625839233,390.7421290874481,0.01,1000,False,1
787,4,47,1.1469863772392273,0.61525,8.086135625839233,390.7421290874481,0.01,1000,False,1
788,4,48,1.1605067014694215,0.61135,8.117761373519897,399.1323788166046,0.01,1000,False,1
789,4,48,1.1605067014694215,0.61135,8.117761373519897,399.1323788166046,0.01,1000,False,1
790,4,48,1.1605067014694215,0.61135,8.117761373519897,399.1323788166046,0.01,1000,False,1
791,4,48,1.1605067014694215,0.61135,8.117761373519897,399.1323788166046,0.01,1000,False,1
792,4,49,1.136495304107666,0.620075,8.071248292922974,407.48938393592834,0.01,1000,False,1
793,4,49,1.136495304107666,0.620075,8.071248292922974,407.48938393592834,0.01,1000,False,1
794,4,49,1.136495304107666,0.620075,8.071248292922974,407.48938393592834,0.01,1000,False,1
795,4,49,1.136495304107666,0.620075,8.071248292922974,407.48938393592834,0.01,1000,False,1
796,4,50,1.1718428939580918,0.60725,8.091319561004639,415.8261215686798,0.01,1000,False,1
797,4,50,1.1718428939580918,0.60725,8.091319561004639,415.8261215686798,0.01,1000,False,1
798,4,50,1.1718428939580918,0.60725,8.091319561004639,415.8261215686798,0.01,1000,False,1
799,4,50,1.1718428939580918,0.60725,8.091319561004639,415.8261215686798,0.01,1000,False,1
800,5,1,2.189891493320465,0.150875,5.487958192825317,7.021646499633789,0.01,1000,False,2
801,5,1,2.189891493320465,0.150875,5.487958192825317,7.021646499633789,0.01,1000,False,2
802,5,1,2.189891493320465,0.150875,5.487958192825317,7.021646499633789,0.01,1000,False,2
803,5,1,2.189891493320465,0.150875,5.487958192825317,7.021646499633789,0.01,1000,False,2
804,5,2,1.964323064684868,0.229925,5.419410228729248,12.710807085037231,0.01,1000,False,2
805,5,2,1.964323064684868,0.229925,5.419410228729248,12.710807085037231,0.01,1000,False,2
806,5,2,1.964323064684868,0.229925,5.419410228729248,12.710807085037231,0.01,1000,False,2
807,5,2,1.964323064684868,0.229925,5.419410228729248,12.710807085037231,0.01,1000,False,2
808,5,3,1.8096728056669236,0.2994,5.463205575942993,18.454979419708252,0.01,1000,False,2
809,5,3,1.8096728056669236,0.2994,5.463205575942993,18.454979419708252,0.01,1000,False,2
810,5,3,1.8096728056669236,0.2994,5.463205575942993,18.454979419708252,0.01,1000,False,2
811,5,3,1.8096728056669236,0.2994,5.463205575942993,18.454979419708252,0.01,1000,False,2
812,5,4,1.7220853507518767,0.342775,5.448543071746826,24.182400226593018,0.01,1000,False,2
813,5,4,1.7220853507518767,0.342775,5.448543071746826,24.182400226593018,0.01,1000,False,2
814,5,4,1.7220853507518767,0.342775,5.448543071746826,24.182400226593018,0.01,1000,False,2
815,5,4,1.7220853507518767,0.342775,5.448543071746826,24.182400226593018,0.01,1000,False,2
816,5,5,1.640215164422989,0.386225,5.290187835693359,29.718244552612305,0.01,1000,False,2
817,5,5,1.640215164422989,0.386225,5.290187835693359,29.718244552612305,0.01,1000,False,2
818,5,5,1.640215164422989,0.386225,5.290187835693359,29.718244552612305,0.01,1000,False,2
819,5,5,1.640215164422989,0.386225,5.290187835693359,29.718244552612305,0.01,1000,False,2
820,5,6,1.5948030173778533,0.4103,5.5571229457855225,35.54069137573242,0.01,1000,False,2
821,5,6,1.5948030173778533,0.4103,5.5571229457855225,35.54069137573242,0.01,1000,False,2
822,5,6,1.5948030173778533,0.4103,5.5571229457855225,35.54069137573242,0.01,1000,False,2
823,5,6,1.5948030173778533,0.4103,5.5571229457855225,35.54069137573242,0.01,1000,False,2
824,5,7,1.5358616888523102,0.4437,5.389102220535278,41.367929220199585,0.01,1000,False,2
825,5,7,1.5358616888523102,0.4437,5.389102220535278,41.367929220199585,0.01,1000,False,2
826,5,7,1.5358616888523102,0.4437,5.389102220535278,41.367929220199585,0.01,1000,False,2
827,5,7,1.5358616888523102,0.4437,5.389102220535278,41.367929220199585,0.01,1000,False,2
828,5,8,1.512442871928215,0.458325,5.446462392807007,47.081966161727905,0.01,1000,False,2
829,5,8,1.512442871928215,0.458325,5.446462392807007,47.081966161727905,0.01,1000,False,2
830,5,8,1.512442871928215,0.458325,5.446462392807007,47.081966161727905,0.01,1000,False,2
831,5,8,1.512442871928215,0.458325,5.446462392807007,47.081966161727905,0.01,1000,False,2
832,5,9,1.49128800034523,0.466175,5.4424803256988525,52.78962564468384,0.01,1000,False,2
833,5,9,1.49128800034523,0.466175,5.4424803256988525,52.78962564468384,0.01,1000,False,2
834,5,9,1.49128800034523,0.466175,5.4424803256988525,52.78962564468384,0.01,1000,False,2
835,5,9,1.49128800034523,0.466175,5.4424803256988525,52.78962564468384,0.01,1000,False,2
836,5,10,1.456230667233467,0.4837,5.465800523757935,58.537413358688354,0.01,1000,False,2
837,5,10,1.456230667233467,0.4837,5.465800523757935,58.537413358688354,0.01,1000,False,2
838,5,10,1.456230667233467,0.4837,5.465800523757935,58.537413358688354,0.01,1000,False,2
839,5,10,1.456230667233467,0.4837,5.465800523757935,58.537413358688354,0.01,1000,False,2
840,5,11,1.4482026368379592,0.4845,5.346144437789917,64.13969492912292,0.01,1000,False,2
841,5,11,1.4482026368379592,0.4845,5.346144437789917,64.13969492912292,0.01,1000,False,2
842,5,11,1.4482026368379592,0.4845,5.346144437789917,64.13969492912292,0.01,1000,False,2
843,5,11,1.4482026368379592,0.4845,5.346144437789917,64.13969492912292,0.01,1000,False,2
844,5,12,1.4070717215538024,0.5016,5.316246032714844,69.73003935813904,0.01,1000,False,2
845,5,12,1.4070717215538024,0.5016,5.316246032714844,69.73003935813904,0.01,1000,False,2
